id_municipio,nombre_localidad
6,Los Compadres
6,X-Cunei
6,San Eustaquio
6,La Herradura
6,Su'ukil Naj
6,Antonio Sosa Nieto
6,Ninguno [Asociación Ganadera Local]
6,Las Bugambilias
6,Carlos Tuc
6,Los Cuatitos
6,Dziuché
6,Dziuché
6,Dziuché
6,Dziuché
6,Esperancita
6,Los Girasoles
6,Humberto Piña
6,Juan Vázquez
6,Ninguno
6,Ninguno
6,Matemore
6,Mis Angelitos
6,Las Palmas
6,El Paraíso Naciente
6,Preciliano Martín Traconis
6,Quizás
6,Ninguno [Rastro Municipal]
6,San Antonio
6,San Cosme
6,San Felipe III
6,San José Sisal
6,San Luis
6,San Miguel
6,San Nicolás
6,El Tesoro
6,Ninguno [Universidad Intercultural Maya de Quintana Roo (UIMQROO)]
6,Arturo Xicum Can
6,El Crucero [Restaurante]
6,El Paraíso [Rancho]
6,Esteban Torres Lozada
6,Juan Interián Mejía [Vivero]
6,La Creación [Rancho]
6,Los Cascabeles [Rancho]
6,Otto Ventura Osorio [Rancho]
6,San Carlos [Rancho]
6,San Francisco [Rancho]
6,San Marcelo [Rancho]
6,TEPYOCSA [Centro de Acopio]
6,José María Morelos [Vivero]
6,Tierra de Cristo [Rancho]
6,San Juan
7,Kantunilkín
7,Agua Azul
7,El Cedral
7,Cedralito Segundo
7,Cristóbal Colón
7,Chiquilá
7,Delirios
7,Esperanza
7,Héroe de Nacozari
7,Holbox
7,El Ideal
7,Juárez
7,El Naranjal
7,Nuevo Durango
7,Nuevo Xcán
7,El Pocito
7,San Ángel
7,San Cosme
7,San Eusebio
7,San Felipe
7,San Francisco
7,San Juan de Dios
7,San Lorenzo
7,San Luis
7,San Martiniano
7,San Román
7,Solferino
7,El Tintal
7,Tres Reyes
7,Nuevo Valladolid
7,Guadalupe Victoria
7,Ignacio Zaragoza
7,Cedralito
7,Chan Santa María
7,La Ermita
7,Francisco Villa
7,La Hoyanca de Fátima
7,Monte Bravo
7,San Casimiro
7,San Javier
7,San Juan
7,Santa Melva
7,Tres Marías
7,Arizona
7,Jacinto Canek
7,Ninguno [CBTA 186]
7,Yaxcopil
7,Pocito
7,La Esmeralda
7,La Esperanza
7,Nuevo Valladolid Uno
7,José Cruz
7,Santa Rosa
7,Pacchen
7,El Pedregal
7,San Antonio
7,Poxil
7,Ninguno [Rastro Municipal]
7,San Agustín Primero
7,San Antonio
7,San Arturo
7,San Clemente
7,San Isidro
7,San Isidro
7,UEEE Número Uno
7,Vicente Guerrero
7,Rancho Talismán
7,Santo Domingo
7,Villa de Guadalupe
7,El Edén
7,San Isidro
7,David Gustavo Gutiérrez Ruiz
7,Asnar
7,San José
7,El Chaparral
7,San Bernardo
7,Montecristo
7,San Román
7,Cacahuamilpa
7,Rancho Chan'ka
7,Centro de Investigaciones
7,San Candelario
7,La Concepción
7,Los Cuatro Hermanos
7,Delagro
7,Kantunilkín [Gasolinera]
7,San Javier
7,Guadalupe
7,Ninguno
7,San José
7,Santa Julia
7,Santo Domingo
7,Ninguno
7,Oxil-Kaax
7,San Felipe
7,El Pocito
7,Laguna Costa Rica
7,San Miguel
7,Ninguno
7,Planta de Gas LP
7,Platanal
7,Roberto Dzul
7,El Roble
7,San Antonio
7,San Ignacio
7,San Javier
7,San Mateo
7,San Román
7,Santa María
7,Ninguno [Subestación Eléctrica]
7,Buenavista
7,Chan Santa Cruz
7,San Antonio
7,San Valentín
7,Yaax Ek
7,Villa Catalina
7,Ninguno [Asociación Ganadera Local]
7,Kantunilkín
7,Kantunilkín
7,Kantunilkín
7,Sebastián Poot Gallo
7,Ka'azihilkabo'ob
7,Santa Rosa
7,Diez de Mayo
7,Blanca Flor
7,Ninguno
7,San José
7,San José Chumpús
7,Tulum
7,La Ceiba
7,Los Aluxes
7,La Limonaria
7,San Isidro
7,Pustunich
7,San Pablo
7,Chechen Ha
7,La Gran Familia
7,Ich-Ha
7,Los Laureles
7,Ninguno
7,Ninguno
7,Ninguno
7,Mundo Maya
7,Rancho Nuevo
7,Constituyentes del Setenta y Cuatro
7,Banco de Cenotes
7,Esmeralda
7,Guadalupe
7,Laguna Chabela
7,San Francisco
7,Santa Martha
7,Santa Rufina
7,Yokdzonot
7,Colonia CAPA
7,San Felipe de las Lomas
7,San Marco
7,El Corchal
7,Ninguno
7,San Benito
7,San Juan
7,Villa Infantil Maya
7,Cupaima [Ecoturístico]
7,Diego Caamal
7,El Ché
7,El Solazo
7,José Quintal
7,La Pequeña Tierra
7,La Querencia [Finca]
7,Ninguno
7,Ninguno
7,Ninguno [Trituradora]
7,Aurora [Rancho]
7,Lucas [Rancho]
7,Luferi [Rancho]
7,San Angelin
7,San Chabel
7,San Jorge
7,Valle Verde
7,Vladimir Villanueva
7,Cándido [Rancho]
7,El Cairo
7,El Tintal
7,Jr. Aguilar
7,La Ceiba
7,La Ceiba
7,La Curva
7,La Ermita I
7,La Veleta
7,Ninguno
7,Santa Elena
7,Ninguno
7,Ninguno
7,Parcela Ejidal
7,Pio Papa May José
7,Ninguno [Quebradora]
7,San Miguel
7,Santa María (273)
7,Solferino [Huerta de Frutas y Verduras]
7,Yokdzonot Nuevo
7,Zarco Grande
7,Campo de Tiro
7,El Esfuerzo
7,El Esfuerzo
7,Felicidad
7,La Carmelita
7,La Chaya
7,La Morenita
7,Los Cedros
7,Los Danieles
7,Los Tres Balam
7,Mariquita Linda
7,Ninguno
7,Ninguno
7,Ninguno
7,Ninguno
7,Ninguno
7,Ninguno
7,Ninguno
7,Ninguno
7,Rancho del General
7,San Carlos
7,Santa María
7,Villa de Guadalupe
7,Ninguno [José Pat]
7,Ninguno [María Rosalba]
7,El Campesino
8,Playa del Carmen
8,Artesanías Xpu Ha
8,Banco Playa
8,Chilly Willy's [Centro Nocturno]
8,Materiales y Fulminantes del Sureste
8,El Caracol
8,Ninguno [Caseta de Bombeo]
8,Cenote
8,Cenote Azul
8,Los Cinco Hermanos
8,Concepción Rodríguez
8,Mateo y Juana
8,Tres Hermanos
8,La Paz
8,Los Gavilanes
8,La Gloria
8,Mayan Palace
8,Honduras
8,Santa Teresita del Niño Jesús
8,La Nueva Era
8,Valentín Maya Resort
8,Alfredo Canché
8,Izamal
8,El Jabalí
8,El Dorado
8,Kantenah Dos (Rancho Kantenah)
8,Zazil-Ha
8,Blue Diamond [Hotel]
8,El Manguito [Joyería]
8,Los Picapiedra
8,Paa Mul
8,El Palomar
8,Paraíso
8,Paraíso
8,El Caracol (El Pedregal)
8,El Pícaro
8,Playa del Secreto
8,Iberostar
8,El Pollino
8,El Jardín del Edén
8,Apasco [Concretos]
8,Puerto Aventuras
8,Puerto Chile
8,Punta Maroma
8,Punta Venado
8,San Francisco
8,Club Tulum Palace
8,El Ranchito
8,Sagrado Corazón de Jesús
8,San Antonio
8,San Antonio
8,San Carlos (Kilómetro Cuarenta y Cinco)
8,San Diego
8,Don Papi
8,San José Ichtzel
8,San José
8,San Lorenzo
8,San Miguel
8,San Mateo
8,Native's Park
8,Lu'um Balam
8,San Vicente
8,Grand Palladium
8,Santa Elena
8,Santa Rosa
8,La Selva
8,Puerto Aventuras
8,Tazol Chico
8,Tigre Grande
8,Uxuxubi
8,Xcaret
8,Xcaret
8,Xpu Ha
8,Zazil-Ha
8,Radio Turquesa
8,Agua Viva
8,Centro de Operadores
8,Artesanías Mexicanas
8,Barceló Maya
8,Ocean Maya Royale
8,Cárcel Pública
8,Cuzel
8,Don Eduardo
8,La Estrella del Sur
8,Guadalupano
8,El Jaguar
8,Río Secreto
8,Chupacabras
8,Kantún Chí
8,Lomar
8,Monte Cristo
8,Nueva Creación
8,Los Pájaros
8,Paraíso Tucán
8,Puerto Chile (X Catic)
8,Santa Lucía
8,Las Tunas
8,Hard Rock [Hotel]
8,Los Lachos
8,San Gonzalo
8,Mayan Aventura
8,San Martín
8,IPAE I
8,Santa Librada
8,Santa Rosa
8,El Trébol
8,Tres Ríos
8,El Vuelo del Águila
8,Muchil
8,Las Orquídeas
8,Hunab Kú
8,El Pedregal
8,ABC
8,San Andrés [Purificadora de Agua]
8,El Sauce
8,Cavernas Chaak Tun
8,Las Palmas
8,Zeta Gas
8,Lapis
8,Primavera
8,Marina Maroma
8,El Pitayo
8,La Popa
8,El Palomar [Salón de Fiestas]
8,Las Chabelitas
8,San Román
8,IPAE II
8,Secrets Capri
8,Graciela Zapata Ravel
8,El Gallo Viejo
8,Los Marios
8,Baltazar Aguilar Gómez
8,El Sol
8,Las Golondrinas
8,Baltazar Aguilar
8,Aké Aguilar
8,Hacienda del Caribe
8,El Pedregal
8,El Sinaí
8,Carlos Quiam
8,Los Cinco Hermanos
8,San Miguel
8,Yumbalam
8,El Pueblito
8,Las Palmas
8,Vida y Esperanza
8,Dorado Royale
8,Santa Teresita
8,Ninguno [Caseta de Bomba de Agua]
8,La Mocha
8,Clara Aguilar Che
8,La Esmeralda
8,El Tigre
8,Mayaland
8,El Andariego
8,Nuestra Señora del Carmen
8,La Santísima
8,La Ceiba
8,Cenote Chico
8,Chun Yaxché
8,Felipe Carrillo Puerto
8,Guadalupe
8,Hidalgo y Cortez
8,Laguna Luz
8,Punta Laguna
8,San Antonio
8,San Felipe
8,Santa Clara
8,Santa Clara
8,Kooxché
8,San Antonio
8,Yaxché
8,Yookal
8,San Antonio de Padua
8,El Áltimo
8,Balam-Ha
8,Los Betos
8,Los Girasoles
8,La Güera
8,Tres Piedras
8,Santa Lucía [Rancho]
8,Parcela Isabel
8,Rancho Amor
8,Las Gemelas
8,Balam Ha
8,Aquismón
8,San José
8,Las Tres Cruces
8,Los Tres Alazanes
8,Blue Bay Grand Esmeralda
8,Playa Paraíso
8,Actun Pooltunich
8,Hat-Zuts
8,El Aventurero
8,Balam Tun
8,Campamento Cristiano
8,Los Campos
8,Los Cayuyas
8,Compich
8,El Engaño
8,Nuevo Noh-Bec
8,Filiberto Aguilar
8,Finca Yohana
8,Finca Yorogana
8,La Gloria
8,Grand Sirenis
8,Hacienda Agave
8,El Hidalguense
8,El Regalo de Mis Padres
8,El Faisán
8,Kantenah
8,Lindavista
8,Ninguno
8,Fernando Aguilar [Rancho]
8,Manuel Dzul
8,Las Maravillas
8,María Victoria
8,Las Marías
8,La Morena
8,Mudándote
8,Mi Preciosa
8,Paula Dzib Quiam
8,Los Pinos
8,La Plumita
8,Rancho Chico
8,Rancho Grande
8,Rancho Guadalupe
8,San Felipe
8,San Juan Bautista
8,San Miguel
8,Santa Elena II
8,Sibol Country
8,Tres Reyes
8,Yaxluum
8,Adolfo
8,El Porvenir (Casa Vela)
8,Gaby García
8,Granillos [Trituradora]
8,Grupo Gorsa
8,Hacienda Dora María
8,Julio Quiam
8,La Bendición de Dios
8,La Esperanza
8,La Esperanza
8,Los Arcos
8,Los Hernández
8,Los Viveros
8,Mayacoba [Hotel]
8,Ninguno
8,Ninguno
8,Capricornio [Rancho]
8,Mazatlán [Rancho]
8,Patricia [Rancho]
8,San Benito
8,San Víctor
8,Tumben Kuxtal
8,Villa de Rosa
8,Aluxes
8,El Guajiro
8,Estrella de Oriente
8,La Esperanza
8,La Nueva Esperanza
8,Los Almendros
8,Los Arcos
8,Los Lirios
8,Los Vela
8,Ninguno
8,Ninguno
8,Ninguno
8,Noche Buena
8,Nuevo Guerrero
8,Paraíso [Rancho]
8,Quinta Amor
8,Rosa Gloria
8,San Antonio de Padua
8,San Pablo
8,San Pedro
8,Los Álamos
8,Yaman Ek
8,Yum Kin
8,Lázaro Cárdenas del Río
8,Ninguno [Cocina Económica]
8,La Costa [Materiales]
8,Ozen Cocom
8,Triple A
8,Los Pájaros
8,Tumben-Kah
8,Valle Encantado
8,Jacinto Canek (Campesinos Unidos)
8,Torres de la Paz
8,Paseos del Parque
8,Dolphinaris Park
8,Los Diez
8,Matis
8,Nuevo Jalisco
8,Rancho Corazón
8,Rancho Reyes
8,Santa Margarita
8,Tonantzin
8,Zazil-Ha
9,Tulum
9,Águila Azteca
9,Aktún Chen
9,Akumal
9,Akumal Beach Resorts
9,Akumal Sur
9,La Ley del Monte
9,Labna Ha [Cenotes]
9,Ave Fénix
9,Aventuras Akumal
9,Gran Bahía Príncipe
9,Bahías de Punta Solimán
9,Balam Canché
9,Balam Aktún
9,El Palancar
9,Ninguno [Basurero Municipal]
9,Boca Paila
9,El Retiro
9,Las Cabañas
9,Caleta Tankah
9,SCT [Campamento]
9,Casa del Sol
9,Casa Nalum
9,Arco Maya [Caseta]
9,Ninguno [Caseta de Revisión Sanitaria]
9,Cayetano Nieto Colín
9,Sian Ka'an [Centro de Investigaciones]
9,Cesiak
9,Las Chachalacas
9,Chan Ha
9,Chan Yokdzonot
9,Chanchén Palmar
9,Chanchen Primero
9,Chan Chemuyil
9,Chumkopó
9,Ciudad Chemuyil
9,Clínica IMSS Diez
9,Cobá
9,Los Cocales
9,El Cocalito
9,Playa Manatí
9,Corazón Guadalajara
9,Crucero de las Ruinas de Tulum
9,Bahía Xamach
9,Doña Leonor
9,Las Dos Hermanas
9,Dos Ojos
9,Dos Ojos Dive Center
9,Dos Palmas
9,EA
9,Ek Che
9,El Elegante
9,La Esperanza
9,La Esperanza
9,El Faisán
9,El Faro
9,Faro Tulum
9,Francisco Uh May
9,Freedom Paradise
9,El Gran Cenote
9,La Higuera
9,Hondzonot
9,Houston
9,Ixchel
9,Ixil
9,Jacinto Pat
9,El Jaguar
9,Javier Rojo Gómez (Punta Allen)
9,Jorge Portilla Manica
9,Kaape Ha
9,Kopchén
9,La Kic-Ha
9,Laguna Kanluum
9,Laguna Madera
9,El Lagunero
9,El Pequeño Paraíso
9,Kaakulxa
9,El Campesino
9,Ninguno
9,Kirabo
9,Lol Beh
9,Lol Che
9,Maya Kan
9,La Lupita Paso Lágrimas
9,Macario Gómez
9,El Manatí
9,Manuel Antonio Ay
9,María Magdalena
9,Las Cabañas
9,Maya Tadeo
9,San José
9,Noh Áaktun
9,Oasis Akumal
9,El Paraíso
9,Cobá [Minisuper]
9,Paso Juana
9,El Pedregal
9,Pedro Paila
9,Emily
9,Pesca Maya
9,Pez Maya
9,Los Gatos Negros
9,Punta Pelícano
9,Ramonal
9,Casa de los Pelícanos
9,Rancho Alegre
9,Rancho Mariposa
9,Rancho Siete
9,La Nueva Esperanza
9,Richard
9,Ruinas de Tulum
9,Sahcab Mucuy
9,San Agustín
9,San Antonio
9,San Antonio
9,San Antonio Soledad
9,San Felipe
9,San Francisco
9,San Isidro
9,San José
9,San Juan
9,San Juan
9,San Martín
9,San Mateo
9,San Miguel
9,San Rafael
9,Santa Cruz
9,Santa Cruz
9,Santa Elena
9,Alfa y Mega
9,Santa María
9,Santa Martha Fracción Cinco
9,Santa Pilar
9,Mukan
9,Santa Rosa
9,Santa Teresa
9,SEMARNAT
9,Sol Caribe
9,Sol Maya
9,Tulum Banco Uno [Subestación]
9,Dreams Tulum
9,Tankah Cuatro
9,Tankah Dos
9,Tankah Tres
9,Tankah Uno
9,Mayamar
9,La Teresita
9,Tres Hermanos
9,Uxul
9,El Venado
9,Las Villas Akumal
9,El Vivero
9,Xamach Dos
9,Xbecal
9,Xcacel
9,Xel-Ha
9,Yal-Xaan
9,Yaxché
9,El Elefante Volador
9,Dzoc
9,La Bendición de Dios
9,Casa Godi
9,Casa Merrick
9,Chul-Tun
9,Cibal-Yumtzil
9,Don Renzo
9,"Estrella, Sol y Luna"
9,Hombre de Piedra
9,Los Jaguares
9,Las Boyas
9,Ninguno
9,Quinta la Alborada
9,Koox Campestre
9,San Judas Tadeo
9,Xo Ki'in
9,El Teterete
9,Villa Destini
9,Villa Estrellita
9,Yalkú
9,Áaktun Ha
9,El Álamo
9,Alebrijes
9,Aluxes
9,Las Amarantas
9,Antonio Pool
9,El Árbol
9,Balam Ka
9,Balam Luum
9,Las Bromelias
9,Camino Maya
9,Los Capulines
9,La Casa de las Mariposas
9,Casa del Niño
9,Yakunah
9,La Casa Leña
9,Casa Meinen
9,La Ceiba
9,Cenote Angelita
9,Cenote Calavera
9,Cenote Cristal
9,Cenote Zazil-Ha
9,Chacté Escondido
9,La Chencha
9,Chipitín
9,Los Cocos
9,El Colomo
9,Colorado
9,Cruz Azul [Concretos]
9,La Consentida
9,La Culebra
9,La Curva
9,Los Delfines
9,Los Delfines (Xamach Uno)
9,El Deseo de Dios
9,Santa Isabella
9,Don Tinajas
9,Las Dos Luces
9,Dos Ojos
9,Dos Palmas
9,Dzonot Sis-Ha
9,Ek Balam
9,La Esperanza
9,La Esperanza
9,Francisco Arraco
9,PEMEX [Gasolinera]
9,Guadalupano
9,El Guayabo
9,La Herencia
9,India Blanca
9,Kan-Lu'um
9,La Ceiba
9,Le Hoxu'ul Haltun
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,La Pescadora
9,San Miguel
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Loma Linda
9,La Lunita
9,Madre Selva
9,El Maguey
9,El Manantial
9,Grand Slam
9,Maya Art
9,Mi Lu'um
9,El Milagro
9,Nuevo
9,Orión
9,Las Orquídeas
9,El Palomar
9,Las Palomas
9,Pambi Ha
9,El Pedregal
9,Pepe Americano
9,Pino Suárez
9,Procuraduría General de Justicia
9,El Recuerdo
9,Sac-Be
9,San Antonio
9,San Carlos
9,San Edgar (Santiago Canul)
9,San Manuel
9,San Miguel
9,San Nazarén
9,San Pedro
9,Santa Elena
9,Santa María
9,Santo Domingo
9,El Sapote
9,Saya'b Tunich
9,T. Cañón
9,Tankah Pueblo
9,The Smilling Iguana
9,Tres Hermanos (Emilio)
9,Tres Nietos (Don Lupe)
9,Tres Vírgenes
9,La Unión
9,U-Shul
9,Vivero Jardín
9,Ranitas [Vivero]
9,Yolis
9,Zhunaan Ha
9,Agua Maya [Planta Purificadora]
9,Aventuras Maya [Parque]
9,Balam Ak'ab
9,Cafeto Cimarrón
9,Casa Chemsi
9,Casa Ikal
9,Cenote Kalimba
9,Cenote Xunaan-Ha
9,Cenote Yax-Kín
9,Doña Martina [Vivienda]
9,El Lince
9,Chemuyil Club Villas
9,El Zapotal
9,Eleazar Pool [Vivienda]
9,Harumi Fandiño Sakane
9,Jacinto Pat
9,Kilómetro Seis
9,La Campana
9,Treinta y Uno [Lote]
9,Madre Tierra (El Gringo)
9,Manuel Chivero
9,Sasirán
9,Ninguno
9,Ninguno [Invernadero Social]
9,Chonita
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno
9,Ninguno [Vivero]
9,Número Siete
9,Oscar y Lalo [Restaurante Bar Grill]
9,Playa Capechén
9,Punta Sur
9,Canbalan [Rancho]
9,Caracolito [Rancho]
9,Rancho de Pablo
9,Flores Rojas [Rancho]
9,Ila'ke'ch [Rancho]
9,Ixchel [Rancho]
9,Najil'kaax [Rancho]
9,Paraíso [Rancho]
9,Portilla [Rancho]
9,Saturnino [Rancho]
9,Sueños [Rancho]
9,Yax'muul [Rancho]
9,Buena Esperanza
9,The Jungle Place
9,Tulum Monkey Santuary (TMS)
9,Árboles Tulum
9,Balché
9,Casa Sofía
9,Cuatro Hectáreas [Rancho]
9,El Canario
9,El Pit
9,El Último Maya (Camping)
9,Isabel [Artesanías]
9,Julián Borge
9,Karim
9,Los Aluxes [Rancho]
9,Misterio Maya
9,Ninguno
9,Ninguno
9,Ninguno
9,San Felipe
9,Pakchen [Rancho]
9,Rafael Pérez Ramírez
9,Sac-Aktun
9,San Baltazar
9,Xamach Uno Alma Viva
9,San Pedro
9,Cristal [Colonia]
9,Akumal Monkey Santuary
9,Akunynam
9,Cachito de Cielo
9,Casa Celeste
9,Casa Tzalam
9,Cueva del Pargo Xamach
9,Jungla Maya
9,La Picuda
9,Paraíso
9,Rancho Antigua
9,Santuario Tulum
10,Bacalar
10,Áak' Abal
10,Aarón Merino
10,Aarón Merino [Colonia]
10,Agua Real
10,Ahisamac
10,Alfonso Álvarez Sánchez
10,Altos de Sevilla
10,Anastacio Valdez Huchin
10,Andrés Alamilla
10,Andrés Quintana Roo
10,Ángelo Cortez
10,Año Nuevo
10,Arturo Martínez Colorado
10,Astro Rey
10,Bacalar Dos
10,Bacalar Kilómetro Dos
10,Bacalar Uno
10,Bárbara Guerrero Pérez
10,Blanca Flor
10,Buena Esperanza
10,Buenavista
10,Caan Lumil
10,Caanán
10,Cámara
10,Carlos Xacur
10,Cayuco Maya
10,CECUSE
10,Centro de Conservación e Investigación de la Vida Silvestre
10,Chacchoben
10,Chula Vista
10,Cinco Hermanos
10,Colonia Colosio
10,Cristian Chávez
10,Cruz del Sur
10,Cuatro Ases
10,Cuatro Banderas
10,Cuatro Hermanos
10,Cuatro Potrillos
10,David Gustavo Gutiérrez Ruiz
10,De Guadalupe
10,Dieciocho de Marzo
10,División del Sur
10,Ecotucán
10,Eduardo Puchiga
10,El Bajío
10,El Buen Pastor
10,El Cadiraiz
10,El Cafetal
10,El Calvario
10,El Cedral
10,El Cedralito
10,El Cerro de la Campana
10,El Coco
10,El Cuervo
10,El Danto
10,El Diamante
10,El Edén
10,El Edén
10,El Encanto
10,El Encanto Segundo
10,El Esfuerzo
10,El Frutalito
10,El Gallito
10,El Higuero
10,El Indio
10,El Kiwi
10,El Mamey
10,El Milagro
10,El Molino
10,El Naranjal
10,El Naranjal
10,El Palomar
10,El Paraíso
10,El Paraíso
10,El Paso del Tigre
10,El Pedregal
10,El Pedregal
10,El Pedregal
10,El Porvenir
10,El Progreso
10,El Ramonal
10,El Remolino
10,El Roble
10,El Rubí
10,El Sinaí
10,El Sufrido
10,El Suspiro
10,El Trébol
10,El Zapote
10,Elsa Micaela Barquet
10,Emiliano Pantín Góngora
10,Ernesto Chejín
10,Esperanza
10,Francisco Hurtado Ibarra
10,Francisco J. Mújica
10,Francisco Villa
10,Frontera de los Julios
10,Gabino Vázquez
10,Gabriel García
10,Gerisin
10,Gregorio Pech
10,Grupo Balam
10,Guadalupe Victoria
10,Gustavo Antonio
10,Gustavo Díaz Ordaz
10,Huatusco
10,Isidro Fabela
10,Isidro López Chí
10,Iturbide
10,Iván Díaz
10,Javier Palacios
10,Javier Sandoval
10,Jesús Martínez Ross
10,"Jesús, María y José"
10,Jorge Alonzo Canto
10,Jorge Cano
10,José Méndez
10,Juan Herrera
10,Kuchumatán
10,La Bendición de Dios
10,La Buena Fe
10,La Calumnia
10,La Candelaria
10,La Carmelita
10,La Casona
10,La Ceiba
10,La Central
10,La Chata
10,La Cochinera
10,La Coruña
10,La Esmeralda
10,La Esperanza
10,La Esperanza
10,La Estancia
10,La Guadalupana
10,La Herradura
10,La Herradura
10,La Isla
10,La Laguna
10,La Loma
10,La Nueva Esperanza
10,La Pantera
10,La Pasadita
10,La Petunia
10,La Piedra
10,La Primavera
10,La Primavera
10,La Prosperidad (El Aserradero)
10,La Raya
10,La Retranca
10,La Sabanita
10,La Zarza
10,Las Abejas
10,Las Brisas
10,Las Dos Eses
10,Las Gaviotas
10,Las Golondrinas
10,Las Heliconias
10,Las Ilusiones
10,Las Isabelas
10,Las Maravillas
10,Las Orquídeas
10,Las Palmas
10,Las Piñas
10,Las Riendas
10,Las Ruinas
10,Las Tres Emes
10,Las Tres Marías
10,Las Velas
10,Laureles
10,Lázaro Cárdenas
10,Lázaro Cárdenas del Río Tercero
10,Leyda Alpuche
10,Limones
10,Loma Bonita
10,Los Alacranes
10,Los Alacranes
10,Los Ángeles
10,Los Cardenales
10,Los Cascabeles
10,Los Cascos
10,Los Cinco Hermanos
10,Los Compadres
10,Los Cuates
10,Los Divorciados
10,Los Dos Hermanos
10,Los Geralex
10,Los Girasoles
10,Los Humildes
10,Los Laureles
10,Los Laureles
10,Los Laureles
10,Los Siete Hermanos
10,Los Socios
10,Los Tres Reyes Uno
10,Manatí
10,Manuel Ávila Camacho
10,Manuel Canto
10,Manuel Raz
10,Margarita Maza de Juárez
10,Marlboro
10,Maya Balam
10,Melchor Ocampo
10,Merari Can
10,Miguel Alemán
10,Miguel Hidalgo y Costilla
10,Mil Millas al Sur
10,Monte Olivo
10,Monte Verde
10,Narciso Alpuche Rivero
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno
10,Ninguno [Corredor Frutícola]
10,Noh-Bec
10,Nuevo Hoctún
10,Nuevo Jerusalén
10,Nuevo Tabasco
10,Nuevos Horizontes
10,Olivero Cambrano Álvarez
10,Otilio Montaño
10,Ox-Pa-Ka
10,Papalipa
10,Paraíso Escondido
10,Paraíso Segundo
10,Payo Obispo
10,Pedro Antonio Santos
10,Pehaltum
10,Petén Tunich
10,PROFEPA [Caseta de Vigilancia]
10,Pueblo Chiclero
10,Puerta del Cielo
10,Punta Pulticub
10,Rafael Witzil Hau
10,Ramiro González Acotzi
10,Rancho Apan
10,Rancho Cascabel
10,Rancho Encantado
10,Rancho Grande
10,Rancho Juanita
10,Rancho Mayob
10,Rancho Ramonal
10,Rancho Sur
10,Rancho Tranquila
10,Rancho Valerio
10,Reforma
10,Ninguno [Relleno Sanitario]
10,Ninguno [Relleno Sanitario]
10,Reyna
10,Río Escondido
10,Río Verde
10,Rosa de Saarón
10,Sabanitas Dos
10,Salamanca
10,San Antonio
10,San Antonio
10,San Antonio
10,San Antonio
10,San Bernardo
10,San Cosme
10,San Felipe
10,San Felipe Bacalar
10,San Fernando
10,San Gabriel
10,San Hipólito
10,San Isidro
10,San Isidro la Laguna
10,San Javier
10,San José
10,San José (La Silvia)
10,San José de la Cruz
10,San José los Lirios
10,San Juan
10,San Juan
10,San Judas Tadeo
10,San Lorenzo (Rancho Alegre)
10,San Luis
10,San Manuel
10,San Martín
10,San Martín
10,San Pedro
10,San Pedro
10,San Rafael
10,San Ramón
10,San Román
10,San Víctor
10,Santa Cecilia
10,Santa Cruz
10,Santa Cruz Chico
10,Santa Julia
10,Santa Rita
10,Santa Rita
10,Santa Rosa
10,Santa Rosa
10,Santiago Palacios Carrillo
10,Serviliano Cohuó Medina
10,Silvia Cerecero Loyola
10,Silvino Canché
10,Sistema de Bombeo
10,Sócrates León Pérez
10,Tierra Negra
10,Tito
10,Tito Raúl García Aguilar
10,Ubre Blanca
10,Valentín Gómez Farías
10,Vallehermoso
10,Villas del Sagrario
10,Xco Poh
10,Xtomoc
10,Xtomoc Uno
10,Yumpetén
10,Zak-Chakán
10,Zamora
10,Zapata
10,Agave Blue
10,Andrés Ruiz Morcillo
10,Ángel Chima Cervantes
10,Azul Paradise
10,Caracol
10,Casa Tibidabo 33
10,CEPROFAO
10,Cocodrilia
10,Curí
10,Eco Wayaca
10,El Achiote
10,El Español
10,El Maná
10,El Mirador
10,El Progreso
10,El Tesoro
10,Kilómetro 49 más 870
10,Kuuch Kanil
10,La Saga
10,Las Brisas
10,Las Mariposas
10,Las Palmas
10,Las Palmas
10,Los Cuatro Hermanos
10,Los Mangos
10,Marco Lozano Ocman
10,Marie Claude Rodríguez
10,Monte Carlo
10,Ninguno
10,Ninguno
10,San Juan
10,San Juanito
10,Santa Bárbara
10,Tres Cruces
10,Tres Hermanos [Rancho]
10,Yaxché
10,Cerro del Diablo
10,Guerrerense
10,La Estil (Kilómetro Once)
10,Rancho Escondido
